"id","Protein_ID","norm_rel_fc_127N_Control","norm_rel_fc_128N_Control","norm_rel_fc_129N_Control","norm_rel_fc_130N_Control","norm_rel_fc_131N_Control","norm_rel_fc_127C_Control","norm_rel_fc_128C_Control","norm_rel_fc_129C_Control","norm_rel_fc_130C_Control","norm_rel_fc_131C_Control","a_Control","b_Control","meltPoint_Control","inflPoint_Control","slope_Control","plateau_Control","R_sq_Control","diff_meltP_RNase_vs_Control","min_slope_RNase_vs_Control","pVal_adj_RNase_vs_Control","passed_filter_RNase_vs_Control","protein_identified_in_Control","model_converged_Control","sufficient_data_for_fit_Control","qupm_Control","qssm_Control","count","mean_dist","p_value","p_adj"
"MLL1-WDR5 complex","KAT8",0.998436795780268,0.98563043216881,1.12300099845217,0.959457584755127,0.853825282131879,1.04552706165322,0.585962262320058,0.566483285300295,0.515825228028551,0.514924226146466,7481.03995929128,131.251162550431,NA,56.9846655137863,-0.269250050285561,0.532404180709362,0.919981252547794,NA,-0.269250050285561,NA,FALSE,TRUE,TRUE,TRUE,3,60,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","RNF2",0.998436795780268,0.941742243941709,1.03800553825817,0.954864111143636,0.905530547426537,0.901240312236383,0.727008991040166,0.715052828858288,0.572333141692945,0.495050783664803,459.090850286843,6.7555057838202,NA,62.7475125434046,-0.0269722589299687,0,0.956856913073732,NA,-0.0269722589299687,NA,TRUE,TRUE,TRUE,TRUE,10,180,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","PELP1",0.998436795780268,0.854134337572944,0.923742014594818,0.993863830716473,1.01009578966874,1.0482573511894,0.550792129866001,0.480910529142043,0.423251224317759,0.33999514704598,3898.13183352001,68.4925708028491,58.4096178727457,56.8647481848993,-0.176600195707609,0.413523358338074,0.943895697931181,0,-0.176600195707609,NA,FALSE,TRUE,TRUE,TRUE,5,50,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","TAF7",0.998436795780268,0.87768441179687,1.2106692483231,1.08631607343244,1.00403687627616,1.14169098563184,0.786003208315259,0.796540738629196,0.690046502481961,0.628164287076909,4280.85152829208,74.8639093123534,NA,57.1410118915269,-0.0969021214128392,0.704151980058258,0.708356084609294,NA,-0.0969021214128392,NA,FALSE,TRUE,TRUE,TRUE,2,20,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","LAS1L",0.998436795780268,0.929729239047705,1.06600524489296,0.873763720715542,0.792089981584426,1.09159334923244,0.505600056355087,0.495612179508339,0.355875437536473,0.318870887220709,4970.78497380165,87.2938891819692,57.9466910818508,56.913239723643,-0.234001440243638,0.389749782388361,0.881185238030602,0,-0.234001440243638,NA,FALSE,TRUE,TRUE,TRUE,1,20,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","HCFC1",0.998436795780268,0.991184247733928,1.03225167560628,0.919224678869847,0.831962642010455,0.695060606118902,0.479362834313828,0.434212252536142,0.376453185769378,0.344965465981732,693.264186525405,13.0774806795581,57.5251889090095,51.8184206244543,-0.0428613273619087,0.32077956724731,0.991566087647469,0,-0.0428613273619087,NA,FALSE,TRUE,TRUE,TRUE,43,1629,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","RUVBL1",0.998436795780268,1.03036848752105,0.99496870859318,1.0294856765436,1.0124157147537,0.81387672689008,0.616040064591158,0.336021828051765,0.225729948552135,0.19683713482573,870.138199398771,14.7751462302622,59.3056030949659,57.8447773129402,-0.0607373440383828,0.0489538181859325,0.991621524870754,0,-0.0607373440383828,NA,TRUE,TRUE,TRUE,TRUE,34,1797,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","PRPF31",0.998436795780268,0.922676159347551,0.987595934163819,0.748907094332042,0.593550847443969,0.704154459162371,0.357386478739645,0.341793957843783,0.301951396980441,0.330560398498247,460.168827328211,9.04144736748025,54.4445432020635,48.5908640050373,-0.0361860776181093,0.222664813537518,0.923829851600796,0,-0.0361860776181093,NA,TRUE,TRUE,TRUE,TRUE,3,30,12,1.00539776457312,0.3506,0.594735078534031
"MLL2 complex","ASH2L",0.998436795780268,1.0382210803322,1.10174870181917,1.08299304308949,0.944311064566073,0.888595663734811,0.410525079314642,0.339141492634701,0.317434471184446,0.293504663609939,1794.57702035011,32.6685565010334,56.5885828879784,54.7282452632508,-0.103304352048959,0.307757684238397,0.980499515051271,0,-0.103304352048959,NA,FALSE,TRUE,TRUE,TRUE,5,88,8,1.05632062306007,0.4614,0.682756363636364
"MLL2 complex","WDR5",0.998436795780268,1.00931800757689,0.726289814778156,0.778054242386092,0.757694475596773,0.425966703655326,0.832245665022445,0.707514063915844,0.708998741496709,0.567832925929565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,7,110,8,1.05632062306007,0.4614,0.682756363636364
"MLL2 complex","KMT2D",0.998436795780268,0.849682354871466,1.10730664278859,1.03834044528791,0.809922033176393,0.394778945308535,0.370996453892732,0.340428733224357,0.269090168238534,0.259025905479387,1944.55236858235,39.2046452924408,50.8592628941178,49.4715226243048,-0.136585218237403,0.310585386644986,0.957540874276446,0,-0.136585218237403,NA,FALSE,TRUE,TRUE,TRUE,2,19,8,1.05632062306007,0.4614,0.682756363636364
"MLL2 complex","OGT",0.998436795780268,0.91293820549104,0.915991560702027,0.866180404439913,0.582234232323109,0.410882236063364,0.230692666468384,0.198242773797526,0.135725089708309,0.159009409548923,703.112216775182,14.2720245734606,50.3866163864725,48.3281313837355,-0.0637899036376443,0.136080924897042,0.991432026948303,0,-0.0637899036376443,NA,TRUE,TRUE,TRUE,TRUE,16,243,8,1.05632062306007,0.4614,0.682756363636364
"MLL2 complex","HCFC1",0.998436795780268,0.991184247733928,1.03225167560628,0.919224678869847,0.831962642010455,0.695060606118902,0.479362834313828,0.434212252536142,0.376453185769378,0.344965465981732,693.264186525405,13.0774806795581,57.5251889090095,51.8184206244543,-0.0428613273619087,0.32077956724731,0.991566087647469,0,-0.0428613273619087,NA,FALSE,TRUE,TRUE,TRUE,43,1629,8,1.05632062306007,0.4614,0.682756363636364
"MLL2 complex","MEN1",0.998436795780268,0.76336654423715,1.33353950803896,0.524061812463564,0.459529727365493,0.497942105381393,0.218195465142943,0.148145833114457,0.163169237249218,0.0763249922507849,649.031600684445,13.3356000795744,49.6188431509779,47.6137561508752,-0.0621426145429545,0.112639846079868,0.766675038942608,0,-0.0621426145429545,NA,FALSE,TRUE,TRUE,TRUE,1,10,8,1.05632062306007,0.4614,0.682756363636364
"MLL2 complex","PSIP1",0.998436795780268,0.94161058819629,0.774000775366102,0.931532223057388,0.849160088017013,0.843790343952641,0.553256164448603,0.445554430406985,0.496213383918193,0.450900827864832,321.057407283296,5.08907171998238,63.0876365304674,55.2858922030196,-0.0231452520731178,0,0.894573211687826,0,-0.0231452520731178,NA,TRUE,TRUE,TRUE,TRUE,14,308,8,1.05632062306007,0.4614,0.682756363636364
"MLL2 complex","DPY30",0.998436795780268,1.002498579655,0.982613020452897,0.934314024783121,1.03663226452425,0.976539008277246,1.12620734421006,1.1222473522579,1.33544264336709,1.59630980382162,3484.76551787142,54.8258328718615,NA,63.4762486754085,0.107965305095977,1.5,0.893051531451391,NA,0.107965305095977,NA,FALSE,TRUE,TRUE,TRUE,7,233,8,1.05632062306007,0.4614,0.682756363636364
"MLL3 complex","NCOA6",0.998436795780268,0.978801373082334,1.05181841001884,0.93791372206732,0.775290018543146,0.587853150401839,0.423238427410949,0.32991751464948,0.39157999044358,0.315708562017755,904.667889091644,17.8344421372528,54.1321337200862,50.1010260632608,-0.0589851640261522,0.337222789599823,0.985852470755735,0,-0.0589851640261522,NA,FALSE,TRUE,TRUE,TRUE,2,30,5,1.13521871363163,0.5825,0.771901840490797
"MLL3 complex","ASH2L",0.998436795780268,1.0382210803322,1.10174870181917,1.08299304308949,0.944311064566073,0.888595663734811,0.410525079314642,0.339141492634701,0.317434471184446,0.293504663609939,1794.57702035011,32.6685565010334,56.5885828879784,54.7282452632508,-0.103304352048959,0.307757684238397,0.980499515051271,0,-0.103304352048959,NA,FALSE,TRUE,TRUE,TRUE,5,88,5,1.13521871363163,0.5825,0.771901840490797
"MLL3 complex","PAGR1",0.998436795780268,0.922547337684687,1.03277353605099,0.983046331842018,0.890931929815934,1.1025679751554,0.689082079965396,0.669898320875208,0.719977696806992,0.743489603365862,5430.25561813918,97.8251463656849,NA,55.4866215331782,-0.130242314351547,0.704505166223653,0.851198197709166,NA,-0.130242314351547,NA,FALSE,TRUE,TRUE,TRUE,5,80,5,1.13521871363163,0.5825,0.771901840490797
"MLL3 complex","DPY30",0.998436795780268,1.002498579655,0.982613020452897,0.934314024783121,1.03663226452425,0.976539008277246,1.12620734421006,1.1222473522579,1.33544264336709,1.59630980382162,3484.76551787142,54.8258328718615,NA,63.4762486754085,0.107965305095977,1.5,0.893051531451391,NA,0.107965305095977,NA,FALSE,TRUE,TRUE,TRUE,7,233,5,1.13521871363163,0.5825,0.771901840490797
"MLL3 complex","WDR5",0.998436795780268,1.00931800757689,0.726289814778156,0.778054242386092,0.757694475596773,0.425966703655326,0.832245665022445,0.707514063915844,0.708998741496709,0.567832925929565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,7,110,5,1.13521871363163,0.5825,0.771901840490797
"MLL4 complex","WDR5",0.998436795780268,1.00931800757689,0.726289814778156,0.778054242386092,0.757694475596773,0.425966703655326,0.832245665022445,0.707514063915844,0.708998741496709,0.567832925929565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,7,110,6,1.09025718823337,0.5133,0.718818142548596
"MLL4 complex","KMT2D",0.998436795780268,0.849682354871466,1.10730664278859,1.03834044528791,0.809922033176393,0.394778945308535,0.370996453892732,0.340428733224357,0.269090168238534,0.259025905479387,1944.55236858235,39.2046452924408,50.8592628941178,49.4715226243048,-0.136585218237403,0.310585386644986,0.957540874276446,0,-0.136585218237403,NA,FALSE,TRUE,TRUE,TRUE,2,19,6,1.09025718823337,0.5133,0.718818142548596
"MLL4 complex","NCOA6",0.998436795780268,0.978801373082334,1.05181841001884,0.93791372206732,0.775290018543146,0.587853150401839,0.423238427410949,0.32991751464948,0.39157999044358,0.315708562017755,904.667889091644,17.8344421372528,54.1321337200862,50.1010260632608,-0.0589851640261522,0.337222789599823,0.985852470755735,0,-0.0589851640261522,NA,FALSE,TRUE,TRUE,TRUE,2,30,6,1.09025718823337,0.5133,0.718818142548596
"MLL4 complex","ASH2L",0.998436795780268,1.0382210803322,1.10174870181917,1.08299304308949,0.944311064566073,0.888595663734811,0.410525079314642,0.339141492634701,0.317434471184446,0.293504663609939,1794.57702035011,32.6685565010334,56.5885828879784,54.7282452632508,-0.103304352048959,0.307757684238397,0.980499515051271,0,-0.103304352048959,NA,FALSE,TRUE,TRUE,TRUE,5,88,6,1.09025718823337,0.5133,0.718818142548596
"MLL4 complex","DPY30",0.998436795780268,1.002498579655,0.982613020452897,0.934314024783121,1.03663226452425,0.976539008277246,1.12620734421006,1.1222473522579,1.33544264336709,1.59630980382162,3484.76551787142,54.8258328718615,NA,63.4762486754085,0.107965305095977,1.5,0.893051531451391,NA,0.107965305095977,NA,FALSE,TRUE,TRUE,TRUE,7,233,6,1.09025718823337,0.5133,0.718818142548596
"MLL4 complex","PAGR1",0.998436795780268,0.922547337684687,1.03277353605099,0.983046331842018,0.890931929815934,1.1025679751554,0.689082079965396,0.669898320875208,0.719977696806992,0.743489603365862,5430.25561813918,97.8251463656849,NA,55.4866215331782,-0.130242314351547,0.704505166223653,0.851198197709166,NA,-0.130242314351547,NA,FALSE,TRUE,TRUE,TRUE,5,80,6,1.09025718823337,0.5133,0.718818142548596
"MMXD complex","MMS19",0.998436795780268,0.785769709298377,0.814691261399828,0.604292328474363,0.466281076302593,0.819777875561374,0.374996811907048,0.425731253468681,0.28358555517601,0.300946184660952,235.054712515662,4.29471682803312,54.7311317424591,45.9107280222195,-0.0236249158695849,0,0.75026762325423,0,-0.0236249158695849,NA,FALSE,TRUE,TRUE,TRUE,2,20,4,0.757453018542618,0.2499,0.5074
"MMXD complex","SLC25A5",0.998436795780268,0.945007997565638,0.984547183306396,0.908440734005928,0.885749682056322,1.32025838125564,0.66579892151284,0.602486766785433,0.633923837713669,0.556848050614787,12825.8406619456,223.108668017469,NA,57.4823482251182,-0.390314692663912,0.597752875670933,0.740918673579562,NA,-0.390314692663912,NA,FALSE,TRUE,TRUE,TRUE,3,149,4,0.757453018542618,0.2499,0.5074
"MMXD complex","CIAO1",0.998436795780268,0.929442135443792,0.901815961226812,1.01076870644121,0.881428738224201,0.729089851560169,0.348572230077953,0.228959858317612,0.19907042520505,0.146308250503506,869.519288841097,15.9075111862059,55.5571982364782,53.8189826318846,-0.0655361965467412,0.113171532585751,0.986371829314463,0,-0.0655361965467412,NA,TRUE,TRUE,TRUE,TRUE,7,108,4,0.757453018542618,0.2499,0.5074
"MMXD complex","ERCC2",0.998436795780268,1.01544649731867,1.08787204515675,0.964059751049806,0.871738861719737,1.0205568149424,0.300121392576521,0.264229233845577,0.149735361443872,0.164829695979041,4667.55000308253,82.4798040007006,56.9258535288936,56.5569756108599,-0.294384894501802,0.192553011711065,0.977094550717009,0,-0.294384894501802,NA,TRUE,TRUE,TRUE,TRUE,3,40,4,0.757453018542618,0.2499,0.5074
"MNK1-eIF4F complex","EIF4G1",0.998436795780268,0.900843020430591,0.831972500137352,1.15259320770518,1.15578104414142,1.38412210819707,0.910245069490063,0.522052050679485,0.594562636205112,0.455206264029316,14559.5075775671,250,NA,58.234297057484,-0.510931361571002,0.523940289135026,0.700553881485195,NA,-0.510931361571002,NA,FALSE,TRUE,TRUE,TRUE,1,20,3,1.08023925918987,0.5628,0.754839669421488
"MNK1-eIF4F complex","EIF4E",0.998436795780268,0.985543495837313,0.914828201277823,0.803302265749587,0.642922809071236,0.608906521750094,0.357335758790504,0.36928840203738,0.297983170160632,0.255849271954793,502.446284095596,9.91021536095812,53.8069849168855,48.7649773281333,-0.0397563964815958,0.217880069493382,0.981753899772495,0,-0.0397563964815958,NA,TRUE,TRUE,TRUE,TRUE,2,70,3,1.08023925918987,0.5628,0.754839669421488
"MNK1-eIF4F complex","EIF4A1",0.998436795780268,0.98703972789477,0.906223460733181,0.80914127828301,0.626617270469962,0.335463714633934,0.19119139064102,0.15803284293238,0.111490025179225,0.114535224279487,757.340443531932,15.4201033521299,49.8772181088627,48.3100757736291,-0.0714163447384679,0.105112122837776,0.99895216443889,0,-0.0714163447384679,NA,TRUE,TRUE,TRUE,TRUE,31,2857,3,1.08023925918987,0.5628,0.754839669421488
"MOF complex","RNF2",0.998436795780268,0.941742243941709,1.03800553825817,0.954864111143636,0.905530547426537,0.901240312236383,0.727008991040166,0.715052828858288,0.572333141692945,0.495050783664803,459.090850286843,6.7555057838202,NA,62.7475125434046,-0.0269722589299687,0,0.956856913073732,NA,-0.0269722589299687,NA,TRUE,TRUE,TRUE,TRUE,10,180,5,0.835884751800936,0.2759,0.535279041916168
"MOF complex","KMT2D",0.998436795780268,0.849682354871466,1.10730664278859,1.03834044528791,0.809922033176393,0.394778945308535,0.370996453892732,0.340428733224357,0.269090168238534,0.259025905479387,1944.55236858235,39.2046452924408,50.8592628941178,49.4715226243048,-0.136585218237403,0.310585386644986,0.957540874276446,0,-0.136585218237403,NA,FALSE,TRUE,TRUE,TRUE,2,19,5,0.835884751800936,0.2759,0.535279041916168
"MOF complex","WDR5",0.998436795780268,1.00931800757689,0.726289814778156,0.778054242386092,0.757694475596773,0.425966703655326,0.832245665022445,0.707514063915844,0.708998741496709,0.567832925929565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,7,110,5,0.835884751800936,0.2759,0.535279041916168
"MOF complex","SETD1A",0.998436795780268,0.824820205759559,1.14736759338987,0.776357456622391,0.605917252580688,0.538086652844731,0.162954241314629,0.128418482161122,0.106421933040042,0.0881747256915095,648.918167314081,12.6796250861612,51.4800378044466,49.9551276232219,-0.0611925497881425,0.035843272929179,0.930748272912831,0,-0.0611925497881425,NA,TRUE,TRUE,TRUE,TRUE,2,18,5,0.835884751800936,0.2759,0.535279041916168
"MOF complex","KAT8",0.998436795780268,0.98563043216881,1.12300099845217,0.959457584755127,0.853825282131879,1.04552706165322,0.585962262320058,0.566483285300295,0.515825228028551,0.514924226146466,7481.03995929128,131.251162550431,NA,56.9846655137863,-0.269250050285561,0.532404180709362,0.919981252547794,NA,-0.269250050285561,NA,FALSE,TRUE,TRUE,TRUE,3,60,5,0.835884751800936,0.2759,0.535279041916168
"MRG15-PAM14-RB complex","MORF4L1",0.998436795780268,0.902101749382934,0.967616488678186,0.770283950297924,0.633155772874039,0.713121737567685,0.371713010637088,0.25299035074802,0.23982533684433,0.205633538359307,407.493621306422,7.45232381927741,54.6800911662779,51.1575644128468,-0.0364721011358084,0,0.952784793588453,0,-0.0364721011358084,NA,TRUE,TRUE,TRUE,TRUE,4,70,3,0.944501766782842,0.4635,0.682756363636364
"MRG15-PAM14-RB complex","RB1",0.998436795780268,1.17432606592731,1.70742402344022,1.16598426451533,0.909618702326571,1.17715715827511,0.634236885169224,0.400854535750969,0.402655823872966,0.392388265431499,8853.38880870071,153.348082708835,58.3410846006924,57.7241273947917,-0.399396078079359,0.398628612754431,0.650124766659267,0,-0.399396078079359,NA,FALSE,TRUE,TRUE,TRUE,2,30,3,0.944501766782842,0.4635,0.682756363636364
"MRG15-PAM14-RB complex","MRFAP1",0.998436795780268,0.916294502855834,0.950870431902141,0.868007541751151,0.846323990699756,0.697586393101973,0.607909111948664,0.535976058297508,0.597783218530849,0.610525480423858,575.837773369648,11.6479859822906,NA,48.0469781496862,-0.0271356171792189,0.552392381487499,0.958209528901126,NA,-0.0271356171792189,NA,FALSE,TRUE,TRUE,TRUE,5,120,3,0.944501766782842,0.4635,0.682756363636364
"MRIP-MBS-RHOA complex","RHOA",0.998436795780268,0.981379874635279,1.05011434128317,1.00930604783476,0.896883807539155,0.832774899142483,0.336523925918472,0.260191015870706,0.180511357475023,0.148254153780122,1247.55817767238,22.6357150696086,56.0353886714761,54.6898408594677,-0.0874045080306641,0.155309528934067,0.990612118673451,0,-0.0874045080306641,NA,TRUE,TRUE,TRUE,TRUE,5,139,3,0.530908289846484,0.1117,0.324561038961039
"MRIP-MBS-RHOA complex","MPRIP",0.998436795780268,1.01545681447875,1.09488445916852,1.06871639919864,1.02964968925886,1.25064476606198,0.532012721812594,0.516264889405899,0.422560724632613,0.333998649830738,6745.97993979304,117.978308997911,58.1092429888297,57.1634024696012,-0.297077333404904,0.424234759974331,0.90626613462199,0,-0.297077333404904,NA,FALSE,TRUE,TRUE,TRUE,5,60,3,0.530908289846484,0.1117,0.324561038961039
"MRIP-MBS-RHOA complex","PPP1R12A",0.998436795780268,0.837391128713632,0.930764871571539,0.912133211141988,0.89387866397361,0.892907447253885,0.54868019254898,0.396303088341539,0.435707308157635,0.355627692958364,564.363848573224,9.71404172148283,60.708835942357,55.7959541704928,-0.0361124170761411,0.170754005705545,0.919325520940148,0,-0.0361124170761411,NA,TRUE,TRUE,TRUE,TRUE,15,217,3,0.530908289846484,0.1117,0.324561038961039
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","EXOSC10",0.998436795780268,0.86181247031894,1.30114652362409,0.7588042439827,0.686177032160399,0.98426802851998,0.418186246389743,0.371137364711308,0.303423209968908,0.289670357686,599.179443047798,10.493058774333,58.4735180029011,55.1454053766033,-0.0423993798539487,0.109054303556482,0.751576286444574,0,-0.0423993798539487,NA,FALSE,TRUE,TRUE,TRUE,1,10,7,0.717701955698848,0.1051,0.318246728971963
